1606165080.0,18373.40000000,18386.50000000,18370.00000000,18379.50000000,54.74190100,1606165139999,1006102.81366941,1004,35.49993200,652445.41443047,0
1606165140.0,18379.49000000,18384.82000000,18373.00000000,18373.00000000,24.81917300,1606165199999,456158.59392487,647,4.38802600,80642.85476124,0
1606165200.0,18373.00000000,18376.13000000,18357.04000000,18362.76000000,41.93583000,1606165259999,770200.23338263,1029,17.39756900,319555.20952634,0
1606165260.0,18362.75000000,18373.67000000,18355.73000000,18357.11000000,44.61284400,1606165319999,819189.40281606,842,17.32500500,318126.57422112,0
1606165320.0,18357.10000000,18366.44000000,18352.21000000,18352.22000000,27.95808700,1606165379999,513316.68923555,686,10.11729800,185763.76444561,0
1606165380.0,18352.22000000,18369.69000000,18350.00000000,18368.23000000,46.37154700,1606165439999,851428.99943753,1199,27.73475600,509237.51139204,0
1606165440.0,18368.24000000,18411.72000000,18368.24000000,18411.71000000,58.48432700,1606165499999,1075230.56243364,1379,29.87764000,549373.83011343,0
1606165500.0,18411.70000000,18412.71000000,18400.30000000,18400.30000000,121.78803900,1606165559999,2241689.82480422,1330,43.79980200,806166.64857423,0
1606165560.0,18400.30000000,18401.68000000,18339.65000000,18341.97000000,106.95074800,1606165619999,1964735.91166851,2013,37.28988400,684799.46463623,0
1606165620.0,18341.98000000,18344.22000000,18326.08000000,18336.56000000,50.47731700,1606165679999,925492.26690591,1592,16.19423800,296906.78745805,0
1606165680.0,18336.41000000,18348.96000000,18329.58000000,18347.64000000,47.26766000,1606165739999,866952.21167848,1324,22.21545300,407443.14854863,0
1606165740.0,18347.65000000,18352.45000000,18333.81000000,18336.99000000,28.84735000,1606165799999,529234.46032881,946,10.77037400,197585.43059880,0
1606165800.0,18336.99000000,18357.14000000,18332.84000000,18346.21000000,54.20012700,1606165859999,994473.17954328,1038,30.18233400,553793.70541312,0
1606165860.0,18346.21000000,18362.84000000,18345.96000000,18352.59000000,29.57293300,1606165919999,542855.70316801,933,10.49810100,192707.42291094,0
